27;arms_factory;2029.00;10.78;532.00;5.28;0
27;arms_factory;2060.00;10.55;595.00;0.20;0
27;arms_factory;2070.00;10.78;588.00;3.22;0
27;arms_factory;2057.00;10.30;557.00;5.88;0
27;arms_factory;2057.00;10.28;560.00;2.26;0
27;arms_factory;2026.00;10.38;538.00;0.11;0
27;industrial_complex;2076.00;11.18;608.00;1.67;0
27;industrial_complex;2083.00;11.23;599.00;5.79;0
27;industrial_complex;2069.00;10.78;585.00;0.71;0
27;industrial_complex;2031.00;10.45;618.00;4.83;0
27;industrial_complex;2028.00;10.55;595.00;0.11;0
27;industrial_complex;2036.00;10.03;627.00;2.78;0
27;air_base;2082.00;11.40;588.00;5.44;0
27;naval_base;2053.00;9.50;584.00;-1.33;9186
27;naval_base;2047.00;9.50;636.00;-2.86;7496
27;naval_base;2026.00;9.85;546.00;-3.52;7754
27;naval_base;2034.00;9.50;630.00;-2.55;7496
27;naval_base;2016.00;9.90;618.00;-2.36;6037
27;naval_base;2044.00;9.65;559.00;-2.03;7754
27;naval_base;2046.00;9.50;586.00;0.46;9181
27;naval_base;2049.00;9.50;574.00;-2.11;9186
27;naval_base;2047.00;9.98;561.00;-2.55;7754
27;naval_base;2027.00;9.50;586.00;0.98;9181
27;naval_base;2036.00;9.50;547.00;-2.11;7754
27;naval_base;2020.00;9.68;623.00;-2.78;7496
27;naval_base;2014.00;9.50;598.00;-1.37;6037
27;bunker;2072.00;10.60;560.00;0.18;0
27;bunker;2055.00;10.00;575.00;2.84;0
27;bunker;2050.00;10.18;538.00;5.50;0
27;bunker;2063.00;11.00;617.00;2.24;0
27;bunker;2015.00;9.90;593.00;3.45;0
27;bunker;2039.00;10.95;606.00;1.29;0
27;bunker;2034.00;10.20;537.00;2.85;0
27;bunker;2055.00;10.82;619.00;5.51;0
27;bunker;2056.00;10.85;601.00;1.90;0
27;bunker;2017.00;9.95;616.00;6.02;0
27;bunker;2077.00;11.20;596.00;6.12;0
27;bunker;2042.00;10.70;618.00;3.96;0
27;bunker;2049.00;10.98;603.00;1.80;0
27;bunker;2066.00;10.95;603.00;4.46;0
27;bunker;2033.00;10.40;618.00;6.03;0
27;bunker;2077.00;10.40;543.00;2.41;0
27;bunker;2068.00;10.60;555.00;0.25;0
27;bunker;2063.00;10.40;537.00;1.45;0
27;bunker;2084.00;11.60;580.00;4.47;0
27;bunker;2052.00;10.07;563.00;0.85;0
27;bunker;2058.00;10.20;546.00;3.52;0
27;bunker;2076.00;11.00;602.00;5.08;0
27;bunker;2061.00;10.45;566.00;2.92;0
27;bunker;2033.00;10.05;626.00;5.58;0
27;bunker;2073.00;10.88;574.00;1.96;0
27;bunker;2049.00;10.55;595.00;4.98;0
27;bunker;2065.00;10.30;540.00;6.19;0
27;bunker;2054.00;9.95;585.00;4.03;0
27;bunker;2087.00;11.32;610.00;0.41;0
27;bunker;2025.00;10.00;544.00;1.97;0
27;bunker;2068.00;11.05;616.00;4.63;0
27;bunker;2022.00;10.35;607.00;2.47;0
27;bunker;2086.00;10.90;545.00;5.14;0
27;bunker;2084.00;11.65;592.00;0.41;0
27;bunker;2046.00;10.05;547.00;4.54;0
27;bunker;2045.00;10.18;537.00;0.92;0
27;bunker;2021.00;10.25;596.00;2.48;0
27;bunker;2081.00;11.40;617.00;5.14;0
27;bunker;2043.00;9.93;554.00;2.98;0
27;bunker;2077.00;10.93;563.00;4.19;0
27;bunker;2043.00;10.12;590.00;0.92;0
27;bunker;2069.00;10.65;590.00;3.59;0
27;coastal_bunker;2014.00;9.50;591.00;-1.57;0
27;coastal_bunker;2048.00;9.50;586.00;0.46;0
27;coastal_bunker;2039.00;9.60;548.00;-2.11;0
27;coastal_bunker;2014.00;9.50;598.00;-1.37;0
27;coastal_bunker;2015.00;9.50;609.00;-2.36;0
27;coastal_bunker;2053.00;9.68;585.00;-1.33;0
27;coastal_bunker;2041.00;9.50;555.00;-2.03;0
27;coastal_bunker;2049.00;9.50;569.00;-2.11;0
27;coastal_bunker;2043.00;9.85;632.00;-2.86;0
27;coastal_bunker;2024.00;9.93;546.00;-3.52;0
27;coastal_bunker;2034.00;9.65;629.00;-2.55;0
27;coastal_bunker;2021.00;9.95;623.00;-2.78;0
27;coastal_bunker;2048.00;9.95;562.00;-2.55;0
27;dockyard;2041.00;9.65;553.00;-2.03;0
27;anti_air_building;2051.00;10.20;545.00;0.99;0
27;anti_air_building;2053.00;10.20;547.00;3.66;0
27;anti_air_building;2054.00;10.20;549.00;0.04;0
#27;synthetic_refinery;2038.00;10.98;604.00;1.60;0
27;fuel_silo;2037.00;10.95;606.00;5.72;0
27;radar_station;2057.00;9.50;580.00;1.85;0
27;rocket_site;2039.00;10.50;620.00;4.77;0
27;nuclear_reactor;2051.00;10.75;621.00;0.04;0
28;arms_factory;2078.00;10.10;530.00;3.22;0
28;arms_factory;2022.00;10.88;518.00;5.88;0
28;arms_factory;2101.00;12.05;588.00;2.26;0
28;arms_factory;2079.00;10.10;521.00;0.11;0
28;arms_factory;2097.00;10.80;639.00;1.67;0
28;arms_factory;2093.00;11.75;599.00;5.79;0
28;industrial_complex;2077.00;10.20;647.00;0.71;0
28;industrial_complex;2092.00;11.78;586.00;4.83;0
28;industrial_complex;2080.00;10.70;637.00;0.11;0
28;industrial_complex;2082.00;9.85;674.00;2.78;0
28;industrial_complex;2089.00;10.65;539.00;5.44;0
28;industrial_complex;2048.00;10.75;520.00;2.17;0
28;air_base;2070.00;10.10;519.00;3.38;0
28;naval_base;2053.00;9.50;649.00;-2.36;7659
28;naval_base;2067.00;9.85;670.00;-1.89;9143
28;naval_base;2049.00;9.88;637.00;-1.57;7659
28;naval_base;2016.00;9.90;550.00;-2.82;9197
28;naval_base;2007.00;9.50;541.00;-1.57;6517
28;naval_base;2083.00;9.80;676.00;-3.14;6025
28;naval_base;2065.00;9.90;668.00;-3.14;9143
28;naval_base;2096.00;9.80;679.00;-3.31;6025
28;bunker;2084.00;9.98;518.00;4.40;0
28;bunker;2078.00;10.35;642.00;0.78;0
28;bunker;2038.00;11.03;518.00;2.34;0
28;bunker;2096.00;10.73;539.00;0.18;0
28;bunker;2095.00;11.70;601.00;2.84;0
28;bunker;2057.00;10.60;514.00;5.50;0
28;bunker;2095.00;11.12;632.00;2.24;0
28;bunker;2113.00;12.20;564.00;3.45;0
28;bunker;2094.00;10.10;660.00;1.29;0
28;bunker;2104.00;11.90;604.00;2.85;0
28;bunker;2066.00;10.00;651.00;5.51;0
28;bunker;2075.00;10.10;523.00;1.90;0
28;bunker;2088.00;9.98;526.00;6.02;0
28;bunker;2057.00;9.98;644.00;6.12;0
28;bunker;2100.00;9.93;524.00;3.96;0
28;bunker;2094.00;9.90;674.00;1.80;0
28;bunker;2084.00;10.55;539.00;4.46;0
28;bunker;2060.00;10.62;508.00;6.03;0
28;bunker;2021.00;10.95;526.00;2.41;0
28;bunker;2096.00;11.90;591.00;0.25;0
28;bunker;2022.00;10.95;520.00;1.45;0
28;bunker;2102.00;11.85;565.00;4.47;0
28;bunker;2079.00;10.12;658.00;0.85;0
28;bunker;2097.00;10.60;645.00;3.52;0
28;bunker;2090.00;11.15;554.00;5.08;0
28;bunker;2076.00;10.80;634.00;2.92;0
28;bunker;2100.00;12.18;577.00;5.58;0
28;bunker;2063.00;10.23;638.00;1.96;0
28;bunker;2096.00;11.98;613.00;4.98;0
28;bunker;2099.00;12.10;614.00;6.19;0
28;bunker;2009.00;9.95;538.00;4.03;0
28;bunker;2050.00;10.98;511.00;0.41;0
28;bunker;2048.00;10.88;517.00;1.97;0
28;bunker;2106.00;11.10;537.00;4.63;0
28;bunker;2033.00;11.35;513.00;2.47;0
28;bunker;2092.00;11.90;575.00;5.14;0
28;bunker;2086.00;10.45;645.00;0.41;0
28;bunker;2102.00;11.75;631.00;4.54;0
28;bunker;2101.00;10.82;641.00;0.92;0
28;bunker;2093.00;11.55;565.00;2.48;0
28;bunker;2110.00;12.00;596.00;5.14;0
28;bunker;2103.00;11.80;551.00;2.98;0
28;bunker;2027.00;11.07;527.00;4.19;0
28;bunker;2072.00;10.40;503.00;0.92;0
28;bunker;2085.00;9.90;672.00;3.59;0
28;bunker;2087.00;9.98;672.00;6.25;0
28;bunker;2058.00;9.95;650.00;2.64;0
28;bunker;2098.00;12.00;585.00;5.65;0
28;bunker;2073.00;10.30;643.00;2.04;0
28;bunker;2068.00;10.23;514.00;4.70;0
28;bunker;2014.00;10.07;545.00;2.54;0
28;coastal_bunker;2007.00;9.50;539.00;-1.57;0
28;coastal_bunker;2016.00;9.90;550.00;-2.82;0
28;coastal_bunker;2097.00;9.80;679.00;-3.31;0
28;coastal_bunker;2052.00;9.90;645.00;-2.36;0
28;coastal_bunker;2049.00;9.50;640.00;-1.57;0
28;coastal_bunker;2081.00;9.88;671.00;-3.79;0
28;coastal_bunker;2062.00;9.60;666.00;-2.82;0
28;coastal_bunker;2093.00;9.85;679.00;-3.14;0
28;dockyard;2081.00;9.60;672.00;-3.79;0
28;anti_air_building;2066.00;9.90;668.00;3.66;0
28;anti_air_building;2082.00;10.60;640.00;0.04;0
28;anti_air_building;2052.00;10.82;514.00;1.60;0
#28;synthetic_refinery;2021.00;10.78;533.00;5.72;0
28;fuel_silo;2073.00;10.12;513.00;0.65;0
28;radar_station;2086.00;11.55;586.00;5.89;0
28;rocket_site;2071.00;10.00;656.00;0.04;0
28;nuclear_reactor;2060.00;10.78;506.00;4.17;0
29;arms_factory;1896.00;12.20;1466.00;2.26;0
29;arms_factory;1930.00;12.28;1483.00;0.11;0
29;arms_factory;1958.00;10.82;1461.00;1.67;0
29;arms_factory;1918.00;12.10;1461.00;5.79;0
29;arms_factory;1883.00;11.05;1443.00;0.71;0
29;arms_factory;1904.00;12.00;1462.00;4.83;0
29;industrial_complex;1921.00;11.88;1449.00;0.11;0
29;industrial_complex;1934.00;11.30;1462.00;2.78;0
29;industrial_complex;1881.00;12.60;1481.00;5.44;0
29;industrial_complex;1902.00;12.60;1488.00;2.17;0
29;industrial_complex;1882.00;11.50;1457.00;3.38;0
29;industrial_complex;1906.00;12.60;1488.00;1.22;0
29;air_base;1962.00;11.65;1482.00;5.34;0
29;bunker;1904.00;11.20;1443.00;5.45;0
29;bunker;1932.00;12.57;1491.00;3.29;0
29;bunker;1920.00;12.55;1507.00;5.95;0
29;bunker;1945.00;11.50;1473.00;2.33;0
29;bunker;1889.00;12.62;1488.00;3.89;0
29;bunker;1875.00;11.18;1458.00;1.73;0
29;bunker;1920.00;12.70;1485.00;4.40;0
29;bunker;1926.00;12.80;1497.00;0.78;0
29;bunker;1942.00;12.85;1498.00;2.34;0
29;bunker;1939.00;12.60;1510.00;0.18;0
29;bunker;1942.00;10.75;1460.00;2.84;0
29;bunker;1905.00;12.70;1496.00;5.50;0
29;bunker;1965.00;11.93;1484.00;2.24;0
29;bunker;1872.00;11.18;1464.00;3.45;0
29;bunker;1946.00;11.00;1446.00;1.29;0
29;bunker;1910.00;12.05;1463.00;2.85;0
29;bunker;1927.00;11.75;1458.00;5.51;0
29;bunker;1935.00;12.00;1478.00;1.90;0
29;bunker;1959.00;10.60;1458.00;6.02;0
29;bunker;1885.00;11.78;1465.00;6.12;0
29;bunker;1894.00;12.20;1468.00;3.96;0
29;bunker;1961.00;11.12;1469.00;1.80;0
29;bunker;1881.00;11.18;1446.00;4.46;0
29;bunker;1923.00;11.82;1449.00;6.03;0
29;bunker;1924.00;12.40;1474.00;2.41;0
29;bunker;1934.00;11.43;1439.00;0.25;0
29;bunker;1947.00;12.80;1499.00;1.45;0
29;bunker;1891.00;12.45;1473.00;4.47;0
29;bunker;1932.00;11.88;1467.00;0.85;0
29;bunker;1921.00;12.10;1466.00;3.52;0
29;bunker;1908.00;12.68;1492.00;5.08;0
29;bunker;1915.00;11.80;1448.00;2.92;0
29;bunker;1918.00;12.35;1509.00;5.58;0
29;bunker;1879.00;12.60;1480.00;1.96;0
29;bunker;1900.00;12.60;1485.00;4.98;0
29;bunker;1914.00;12.35;1475.00;6.19;0
29;bunker;1902.00;11.95;1459.00;4.03;0
29;bunker;1944.00;10.93;1450.00;0.41;0
29;bunker;1905.00;11.90;1460.00;1.97;0
29;bunker;1891.00;12.68;1488.00;4.63;0
29;anti_air_building;1951.00;10.95;1457.00;2.47;0
29;anti_air_building;1878.00;12.38;1485.00;5.14;0
29;anti_air_building;1913.00;11.85;1453.00;0.41;0
#29;synthetic_refinery;1880.00;11.38;1455.00;4.54;0
29;fuel_silo;1906.00;12.75;1495.00;0.92;0
29;radar_station;1921.00;12.40;1475.00;3.29;0
29;rocket_site;1901.00;11.07;1441.00;5.14;0
29;nuclear_reactor;1919.00;12.75;1493.00;2.98;0
30;arms_factory;1891.00;10.00;1382.00;1.67;0
30;arms_factory;1937.00;10.60;1413.00;5.79;0
30;arms_factory;1890.00;9.95;1410.00;0.71;0
30;arms_factory;1893.00;11.88;1508.00;4.83;0
30;arms_factory;1861.00;10.62;1435.00;0.11;0
30;arms_factory;1946.00;11.00;1436.00;2.78;0
30;industrial_complex;1963.00;10.55;1411.00;5.44;0
30;industrial_complex;1980.00;10.90;1465.00;2.17;0
30;industrial_complex;1908.00;10.73;1424.00;3.38;0
30;industrial_complex;1854.00;10.75;1452.00;1.22;0
30;industrial_complex;1849.00;10.40;1447.00;5.34;0
30;industrial_complex;1873.00;12.30;1485.00;5.45;0
30;air_base;1853.00;12.20;1491.00;3.29;0
30;naval_base;1885.00;9.50;1371.00;-0.64;8900
30;naval_base;1908.00;9.80;1385.00;-0.09;7901
30;naval_base;1882.00;9.65;1422.00;-1.03;6751
30;naval_base;1881.00;9.50;1402.00;-1.68;6751
30;naval_base;1875.00;9.65;1420.00;0.18;6751
30;bunker;1914.00;11.75;1524.00;0.78;0
30;bunker;1902.00;9.90;1388.00;2.34;0
30;bunker;1900.00;12.00;1517.00;0.18;0
30;bunker;1863.00;10.65;1435.00;2.84;0
30;bunker;1961.00;10.50;1430.00;5.50;0
30;bunker;1884.00;11.88;1500.00;2.24;0
30;bunker;1874.00;10.98;1439.00;3.45;0
30;bunker;1875.00;12.10;1502.00;1.29;0
30;bunker;1875.00;11.85;1506.00;2.85;0
30;bunker;1870.00;10.90;1455.00;5.51;0
30;bunker;1968.00;11.05;1469.00;1.90;0
30;bunker;1932.00;11.38;1538.00;6.02;0
30;bunker;1883.00;9.88;1387.00;6.12;0
30;bunker;1848.00;11.90;1477.00;3.96;0
30;bunker;1940.00;10.70;1427.00;1.80;0
30;bunker;1894.00;10.03;1406.00;4.46;0
30;bunker;1919.00;11.90;1520.00;6.03;0
30;bunker;1938.00;10.40;1408.00;2.41;0
30;bunker;1913.00;11.30;1530.00;0.25;0
30;bunker;1867.00;12.10;1493.00;1.45;0
30;bunker;1905.00;10.32;1421.00;4.47;0
30;bunker;1852.00;10.65;1432.00;0.85;0
30;bunker;1975.00;10.90;1440.00;3.52;0
30;bunker;1969.00;10.85;1426.00;5.08;0
30;bunker;1898.00;11.40;1526.00;2.92;0
30;bunker;1859.00;10.93;1464.00;5.58;0
30;bunker;1864.00;12.03;1504.00;1.96;0
30;bunker;1891.00;10.30;1431.00;4.98;0
30;bunker;1902.00;12.00;1515.00;6.19;0
30;bunker;1960.00;10.60;1446.00;4.03;0
30;bunker;1852.00;10.90;1461.00;0.41;0
30;bunker;1977.00;10.90;1434.00;1.97;0
30;bunker;1953.00;10.85;1437.00;4.63;0
30;bunker;1861.00;12.03;1483.00;2.47;0
30;bunker;1927.00;11.18;1430.00;5.14;0
30;bunker;1863.00;11.00;1468.00;0.41;0
30;bunker;1868.00;12.10;1491.00;4.54;0
30;bunker;1853.00;12.18;1497.00;0.92;0
30;bunker;1896.00;11.90;1506.00;2.48;0
30;bunker;1847.00;12.35;1487.00;5.14;0
30;coastal_bunker;1880.00;9.50;1392.00;-2.20;0
30;coastal_bunker;1886.00;9.50;1416.00;-1.68;0
30;coastal_bunker;1880.00;9.65;1422.00;-1.03;0
30;coastal_bunker;1918.00;9.60;1390.00;-0.09;0
30;coastal_bunker;1875.00;9.90;1421.00;0.18;0
30;dockyard;1879.00;9.90;1422.00;-1.03;0
30;anti_air_building;1897.00;12.18;1501.00;5.65;0
30;anti_air_building;1933.00;11.40;1540.00;2.04;0
30;anti_air_building;1892.00;11.88;1509.00;4.70;0
#30;synthetic_refinery;1986.00;11.38;1460.00;2.54;0
30;fuel_silo;1911.00;10.55;1417.00;4.10;0
30;radar_station;1917.00;11.55;1440.00;0.90;0
30;rocket_site;1847.00;10.62;1438.00;3.15;0
30;nuclear_reactor;1945.00;10.70;1417.00;6.16;0
31;arms_factory;2787.00;13.85;1006.00;0.71;0
31;arms_factory;2886.00;14.25;977.00;4.83;0
31;arms_factory;2837.00;12.18;988.00;0.11;0
31;arms_factory;2819.00;10.80;912.00;2.78;0
31;arms_factory;2894.00;10.62;931.00;5.44;0
31;arms_factory;2891.00;10.35;933.00;2.17;0
31;industrial_complex;2885.00;15.35;1027.00;3.38;0
31;industrial_complex;2906.00;15.10;997.00;1.22;0
31;industrial_complex;2824.00;12.05;949.00;5.34;0
31;industrial_complex;2868.00;10.80;917.00;5.45;0
31;industrial_complex;2873.00;15.50;1025.00;3.29;0
31;industrial_complex;2821.00;12.12;937.00;5.95;0
31;air_base;2846.00;10.82;911.00;2.33;0
31;bunker;2896.00;13.57;890.00;3.89;0
31;bunker;2868.00;15.82;997.00;1.73;0
31;bunker;2807.00;10.25;906.00;4.40;0
31;bunker;2872.00;15.10;990.00;0.78;0
31;bunker;2875.00;15.95;1020.00;2.34;0
31;bunker;2865.00;13.85;969.00;0.18;0
31;bunker;2906.00;13.90;970.00;2.84;0
31;bunker;2833.00;11.05;914.00;5.50;0
31;bunker;2927.00;14.00;952.00;2.24;0
31;bunker;2853.00;11.50;918.00;3.45;0
31;bunker;2783.00;12.93;987.00;1.29;0
31;bunker;2842.00;12.15;944.00;2.85;0
31;bunker;2848.00;13.60;963.00;5.51;0
31;bunker;2818.00;12.25;960.00;1.90;0
31;bunker;2809.00;13.28;993.00;6.02;0
31;bunker;2888.00;16.00;1009.00;6.12;0
31;bunker;2900.00;13.80;960.00;3.96;0
31;bunker;2812.00;12.25;941.00;1.80;0
31;bunker;2814.00;12.15;940.00;4.46;0
31;bunker;2853.00;12.75;942.00;6.03;0
31;bunker;2835.00;11.62;975.00;2.41;0
31;bunker;2831.00;12.07;948.00;0.25;0
31;bunker;2831.00;11.10;899.00;1.45;0
31;bunker;2797.00;13.05;964.00;4.47;0
31;bunker;2887.00;16.20;1001.00;0.85;0
31;bunker;2888.00;10.28;927.00;3.52;0
31;bunker;2847.00;13.73;961.00;5.08;0
31;bunker;2872.00;12.57;954.00;2.92;0
31;bunker;2892.00;10.85;942.00;5.58;0
31;bunker;2878.00;9.98;936.00;1.96;0
31;bunker;2895.00;10.62;906.00;4.98;0
31;bunker;2862.00;11.45;898.00;6.19;0
31;bunker;2800.00;13.10;950.00;4.03;0
31;bunker;2878.00;10.23;910.00;0.41;0
31;bunker;2833.00;12.50;994.00;1.97;0
31;anti_air_building;2821.00;11.57;915.00;4.63;0
31;anti_air_building;2888.00;14.88;989.00;2.47;0
31;anti_air_building;2910.00;12.15;939.00;5.14;0
#31;synthetic_refinery;2820.00;11.10;972.00;0.41;0
31;fuel_silo;2881.00;16.02;1006.00;4.54;0
31;radar_station;2858.00;14.15;963.00;1.82;0
31;rocket_site;2859.00;12.07;937.00;2.48;0
31;nuclear_reactor;2816.00;11.32;989.00;5.14;0
32;arms_factory;3224.00;9.90;621.00;0.11;0
32;arms_factory;3281.00;10.12;658.00;2.78;0
32;arms_factory;3265.00;10.07;661.00;5.44;0
32;arms_factory;3262.00;11.60;680.00;2.17;0
32;arms_factory;3282.00;11.93;669.00;3.38;0
32;arms_factory;3245.00;10.25;627.00;1.22;0
32;industrial_complex;3269.00;10.03;626.00;5.34;0
32;industrial_complex;3240.00;10.05;651.00;5.45;0
32;industrial_complex;3238.00;12.25;690.00;3.29;0
32;industrial_complex;3288.00;12.25;653.00;5.95;0
32;industrial_complex;3249.00;10.23;662.00;2.33;0
32;industrial_complex;3253.00;11.95;678.00;3.89;0
32;air_base;3283.00;11.73;667.00;1.73;0
32;bunker;3211.00;12.35;669.00;4.40;0
32;bunker;3227.00;10.03;620.00;0.78;0
32;bunker;3240.00;10.95;665.00;2.34;0
32;bunker;3239.00;10.12;627.00;0.18;0
32;bunker;3260.00;10.23;650.00;2.84;0
32;bunker;3250.00;10.30;660.00;5.50;0
32;bunker;3213.00;10.10;624.00;2.24;0
32;bunker;3286.00;13.57;672.00;3.45;0
32;bunker;3244.00;12.65;678.00;1.29;0
32;bunker;3259.00;10.15;662.00;2.85;0
32;bunker;3276.00;10.10;649.00;5.51;0
32;bunker;3243.00;10.20;647.00;1.90;0
32;bunker;3224.00;11.78;656.00;6.02;0
32;bunker;3235.00;12.50;684.00;6.12;0
32;bunker;3265.00;10.12;621.00;3.96;0
32;bunker;3212.00;11.50;656.00;1.80;0
32;bunker;3234.00;10.15;620.00;4.46;0
32;anti_air_building;3236.00;9.90;649.00;6.03;0
32;anti_air_building;3249.00;9.98;621.00;2.41;0
32;anti_air_building;3257.00;10.00;633.00;0.25;0
#32;synthetic_refinery;3245.00;10.23;660.00;1.45;0
32;fuel_silo;3206.00;10.30;650.00;4.47;0
32;radar_station;3249.00;10.30;652.00;2.04;0
32;rocket_site;3271.00;9.98;654.00;3.52;0
32;nuclear_reactor;3281.00;12.88;676.00;5.08;0
33;arms_factory;3897.00;10.60;964.00;5.44;0
33;arms_factory;3914.00;9.90;919.00;2.17;0
33;arms_factory;3875.00;10.00;909.00;3.38;0
33;arms_factory;3866.00;10.40;928.00;1.22;0
33;arms_factory;3890.00;10.93;964.00;5.34;0
33;arms_factory;3913.00;10.00;931.00;5.45;0
33;industrial_complex;3938.00;9.93;962.00;3.29;0
33;industrial_complex;3882.00;10.00;927.00;5.95;0
33;industrial_complex;3948.00;10.00;1004.00;2.33;0
33;industrial_complex;3956.00;10.00;1010.00;3.89;0
33;industrial_complex;3917.00;10.00;965.00;1.73;0
33;industrial_complex;3875.00;10.10;927.00;4.40;0
33;air_base;3918.00;9.95;949.00;0.78;0
33;naval_base;3890.00;9.50;910.00;-0.27;8134
33;naval_base;3932.00;9.90;933.00;0.98;7868
33;naval_base;3954.00;9.80;969.00;0.38;9041
33;naval_base;3868.00;9.50;899.00;-0.06;4627
33;naval_base;3953.00;9.85;966.00;1.49;9041
33;naval_base;3968.00;9.88;1010.00;-4.64;7214
33;bunker;3922.00;10.20;984.00;1.29;0
33;bunker;3951.00;10.00;1004.00;2.85;0
33;bunker;3952.00;10.00;991.00;5.51;0
33;bunker;3916.00;10.10;948.00;1.90;0
33;bunker;3863.00;10.32;920.00;6.02;0
33;bunker;3904.00;10.10;938.00;6.12;0
33;bunker;3940.00;9.98;965.00;3.96;0
33;bunker;3900.00;9.80;920.00;1.80;0
33;coastal_bunker;3918.00;9.50;917.00;1.17;0
33;coastal_bunker;3964.00;9.60;988.00;1.25;0
33;coastal_bunker;3932.00;9.90;934.00;0.98;0
33;coastal_bunker;3868.00;9.60;900.00;-0.06;0
33;coastal_bunker;3943.00;9.90;1025.00;-2.57;0
33;coastal_bunker;3952.00;9.60;964.00;1.49;0
33;dockyard;3925.00;9.80;947.00;-3.52;0
33;anti_air_building;3967.00;9.93;1008.00;3.52;0
33;anti_air_building;3913.00;10.00;963.00;5.08;0
33;anti_air_building;3906.00;10.38;971.00;2.92;0
#33;synthetic_refinery;3915.00;10.10;945.00;5.58;0
33;fuel_silo;3960.00;10.03;1008.00;1.96;0
33;radar_station;3917.00;10.00;962.00;0.10;0
33;rocket_site;3914.00;10.38;983.00;6.19;0
33;nuclear_reactor;3920.00;10.00;944.00;4.03;0
34;arms_factory;3862.00;10.60;934.00;3.38;0
34;arms_factory;3968.00;10.03;1030.00;1.22;0
34;arms_factory;3901.00;10.90;1033.00;5.34;0
34;arms_factory;3980.00;10.07;1048.00;5.45;0
34;arms_factory;3849.00;10.40;939.00;3.29;0
34;arms_factory;3901.00;11.23;999.00;5.95;0
34;industrial_complex;3847.00;10.30;940.00;2.33;0
34;industrial_complex;3982.00;9.95;1053.00;3.89;0
34;industrial_complex;3848.00;11.07;966.00;1.73;0
34;industrial_complex;3854.00;11.62;976.00;4.40;0
34;industrial_complex;3952.00;10.30;1048.00;0.78;0
34;industrial_complex;3925.00;10.12;1082.00;2.34;0
34;air_base;3942.00;10.05;1064.00;0.18;0
34;naval_base;3923.00;9.88;1092.00;-3.31;7897
34;naval_base;3949.00;9.88;1068.00;-3.70;7734
34;naval_base;3851.00;9.50;903.00;0.09;7874
34;naval_base;3986.00;9.65;1034.00;-4.63;4536
34;naval_base;3950.00;9.50;1031.00;0.12;6749
34;bunker;3933.00;10.00;1012.00;2.85;0
34;bunker;3883.00;11.62;1011.00;5.51;0
34;bunker;3948.00;10.05;1061.00;1.90;0
34;bunker;3870.00;10.95;948.00;6.02;0
34;bunker;3887.00;11.15;980.00;6.12;0
34;bunker;3884.00;11.32;975.00;3.96;0
34;bunker;3894.00;11.03;1019.00;1.80;0
34;bunker;3846.00;9.90;910.00;4.46;0
34;bunker;3901.00;10.95;1050.00;6.03;0
34;bunker;3835.00;11.20;971.00;2.41;0
34;bunker;3919.00;10.15;1087.00;0.25;0
34;bunker;3978.00;10.30;1040.00;1.45;0
34;bunker;3935.00;10.35;1048.00;4.47;0
34;coastal_bunker;3981.00;9.50;1031.00;-4.63;0
34;coastal_bunker;3921.00;9.88;1093.00;-3.31;0
34;coastal_bunker;3839.00;9.50;911.00;0.09;0
34;coastal_bunker;3948.00;9.50;1034.00;0.12;0
34;coastal_bunker;3944.00;9.88;1070.00;-3.70;0
34;dockyard;3922.00;9.85;1093.00;-3.31;0
34;anti_air_building;3843.00;10.95;965.00;4.98;0
34;anti_air_building;3928.00;10.07;1039.00;6.19;0
34;anti_air_building;3838.00;11.65;979.00;4.03;0
#34;synthetic_refinery;3933.00;9.98;1080.00;0.41;0
34;fuel_silo;3936.00;10.20;1063.00;1.97;0
34;radar_station;3904.00;11.03;999.00;0.41;0
34;rocket_site;3857.00;10.40;933.00;2.47;0
34;nuclear_reactor;3920.00;10.70;1062.00;5.14;0
35;arms_factory;2748.00;12.18;882.00;5.34;0
35;arms_factory;2760.00;12.78;898.00;5.45;0
35;arms_factory;2706.00;16.93;960.00;3.29;0
35;arms_factory;2775.00;10.03;876.00;5.95;0
35;arms_factory;2781.00;12.90;918.00;2.33;0
35;arms_factory;2728.00;16.50;953.00;3.89;0
35;industrial_complex;2759.00;11.00;871.00;1.73;0
35;industrial_complex;2730.00;12.50;849.00;4.40;0
35;industrial_complex;2702.00;16.38;911.00;0.78;0
35;industrial_complex;2733.00;16.70;913.00;2.34;0
35;industrial_complex;2691.00;15.48;934.00;0.18;0
35;industrial_complex;2689.00;16.45;904.00;2.84;0
35;air_base;2769.00;12.80;911.00;5.50;0
35;bunker;2689.00;15.35;927.00;2.24;0
35;bunker;2769.00;11.30;986.00;3.45;0
35;bunker;2726.00;11.30;1028.00;1.29;0
35;bunker;2757.00;17.65;937.00;2.85;0
35;bunker;2681.00;17.45;1005.00;5.51;0
35;bunker;2725.00;14.65;998.00;1.90;0
35;bunker;2748.00;13.95;891.00;6.02;0
35;bunker;2740.00;11.62;877.00;6.12;0
35;bunker;2702.00;16.95;947.00;3.96;0
35;bunker;2696.00;16.00;899.00;1.80;0
35;bunker;2774.00;12.70;982.00;4.46;0
35;bunker;2700.00;14.03;1022.00;6.03;0
35;bunker;2757.00;14.70;965.00;2.41;0
35;bunker;2793.00;11.28;898.00;0.25;0
35;bunker;2765.00;13.90;918.00;1.45;0
35;bunker;2722.00;17.25;969.00;4.47;0
